sep=,
Result 3|time [s] Case 1,Result 3|weaDat.weaBus.TDryBul Case 1,Result 3|zonHVAC.TAir [K] Case 1,Result 1|time [s] Case 1,Result 1|weaDat.weaBus.TDryBul Case 1,Result 1|zonHVAC.TAir [K] Case 1
101779.2,270.76811482168847,286.17517643309617,101779.2,270.76811482168847,282.56183863714466
104457.6,272.0576487214547,286.0889884356374,104457.6,272.0576487214547,282.528850534087
107136,272.0183287272727,285.9461402884487,107136,272.0183287272727,282.3822359644852
109814.40000000001,272.3165445236361,285.81144820443006,109814.40000000001,272.3165445236361,282.25098093261954
112492.8,272.5604980293818,285.6919481114231,112492.8,272.5604980293818,282.14173080764255
115171.2,272.54529380770896,285.56499554012845,115171.2,272.54529380770896,282.0088458991838
115200,272.54999999999995,285.56393786266415,115200,272.54999999999995,282.0078709508414
115200,272.54999999999995,285.56393786266415,115200,272.54999999999995,282.0078709508414
117849.6,272.99160000000023,285.2607084706632,117849.6,272.99160000000023,281.7335732969552
120528,273.438,285.2206353501585,120528,273.438,281.71458543620383
123206.40000000001,273.9717865215994,285.1982241762227,123206.40000000001,273.9717865215994,281.7164129501595
125884.8,274.8472876288,285.2177354281314,125884.8,274.8472876288,281.78477749213454
128563.20000000001,274.84999999999997,285.2300025648301,128563.20000000001,274.84999999999997,281.8056017970283
131241.6,274.84999999999997,285.2440913903418,131241.6,274.84999999999997,281.8240867871142
133920,274.71050285714284,285.2485715483007,133920,274.71050285714284,281.83036532900206
136598.4,273.22356986368055,285.1528239144459,136598.4,273.22356986368055,281.6709960854767
139276.80000000002,272.5721765203318,285.0407196976971,139276.80000000002,272.5721765203318,281.51874578888345
141955.2,273.0138317915266,284.9366855536586,141955.2,273.0138317915266,281.42493332434185
144633.6,273.8175695820801,284.850121145064,144633.6,273.8175695820801,281.3873500441834
147312,273.77991104,284.7059983363819,147312,273.77991104,281.25466360270394
149990.4,272.7886197018953,284.5072345887793,149990.4,272.7886197018953,281.0245720687228
151200,272.54999999999995,284.4121024701238,151200,272.54999999999995,280.91360645135313
151200,272.54999999999995,284.4121024701238,151200,272.54999999999995,280.91360645135313
152668.80000000002,272.97939071951527,284.5463427189982,152668.80000000002,272.97939071951527,281.0533363398385
155347.2,273.82734618982386,284.5011869182763,155347.2,273.82734618982386,281.05704704766805
158025.6,274.1909657262082,284.42722666950823,158025.6,274.1909657262082,281.0103036845316
160704,274.6334898285714,284.3635322498602,160704,274.6334898285714,280.97861772006195
163382.4,275.0667137057389,284.3080871034084,163382.4,275.0667137057389,280.95778886774815
166060.80000000002,275.2883320486954,284.25296302530637,166060.80000000002,275.2883320486954,280.93354934292256
168739.2,273.25437320347856,284.0730451036336,168739.2,273.25437320347856,280.6795553403216
171417.6,273.15,283.95022907681795,171417.6,273.15,280.5457951568897
172800,273.15,283.898877255536,172800,273.15,280.49792408257525
172800,273.15,283.898877255536,172800,273.15,280.49792408257525
174096,273.15,283.85114196103973,174096,273.15,280.4537134072605
176774.4,273.15,283.7536709306256,176774.4,273.15,280.36380314097823
179452.80000000002,273.15,283.6577302121245,179452.80000000002,273.15,280.275802408273
182131.2,273.53966499141796,283.58010240173616,182131.2,273.53966499141796,280.22087449202104
184809.6,273.6666856843634,283.5099985666855,184809.6,273.6666856843634,280.17411752675304
187488,273.06199999999995,283.3947081242776,187488,273.06199999999995,280.04425811078687
190166.4,272.2436000000004,283.25312610656596,190166.4,272.2436000000004,279.8712997596958
192844.80000000002,271.42519999999973,283.10069802317355,192844.80000000002,271.42519999999973,279.6839141060427
195523.2,270.6068000000002,282.9379457648533,195523.2,270.6068000000002,279.4831488963051
198201.6,269.79673423359964,282.7673314455308,198201.6,269.79673423359964,279.27139554412105
200880,269.8852,282.6699569952161,200880,269.8852,279.166375925684
201600,269.84999999999997,282.6556079118375,201600,269.84999999999997,279.1513152236843
201600,269.84999999999997,282.6556079118375,201600,269.84999999999997,279.1513152236843
203558.4,269.21176092160056,282.3738083439793,203558.4,269.21176092160056,278.8509151289429
206236.80000000002,268.67274515199995,282.2903637535113,206236.80000000002,268.67274515199995,278.72703798021604
208915.2,268.76466803199986,282.2949396300162,208915.2,268.76466803199986,278.7198765189377
211593.6,269.1251370240002,282.3305515989206,211593.6,269.1251370240002,278.7595346439505
214272,269.56216639999997,282.36308263369284,214272,269.56216639999997,278.80251489142756
216950.4,270.0195654399997,282.39605364948466,216950.4,270.0195654399997,278.8498637350765
219628.80000000002,270.34999999999997,282.43369199445533,219628.80000000002,270.34999999999997,278.90060150254067
222307.2,270.34999999999997,282.4517862902668,222307.2,270.34999999999997,278.91467900446105
224985.6,270.34999999999997,282.4305549109182,224985.6,270.34999999999997,278.89043861910545
227664,270.34999999999997,282.3635457436431,227664,270.34999999999997,278.8232789378717
230342.4,270.34999999999997,282.2585498780464,230342.4,270.34999999999997,278.7197522929842
233020.80000000002,270.34999999999997,282.1044777618126,233020.80000000002,270.34999999999997,278.5712478226419
235699.2,270.34999999999997,281.9409346227339,235699.2,270.34999999999997,278.41490630670995
237600,270.34999999999997,281.8281616119156,237600,270.34999999999997,278.3075087051731
237600,270.34999999999997,281.8281616119156,237600,270.34999999999997,278.3075087051731
238377.6,270.34999999999997,281.95350814908727,238377.6,270.34999999999997,278.4301737372547
241056,270.34999999999997,281.8780844399118,241056,270.34999999999997,278.3547613484256
243734.4,270.34999999999997,281.7678862852418,243734.4,270.34999999999997,278.2500298006517
246412.80000000002,270.34999999999997,281.65929173322223,246412.80000000002,270.34999999999997,278.1474732633164
249091.2,270.34999999999997,281.55239031194685,249091.2,270.34999999999997,278.04709472703183
251769.6,270.34999999999997,281.4471397359263,251769.6,270.34999999999997,277.9488710847591
254448,270.34999999999997,281.3435246782138,254448,270.34999999999997,277.85273268657744
257126.40000000002,270.34999999999997,281.2415177093376,257126.40000000002,270.34999999999997,277.75864330937264
259200,270.34999999999997,281.1636366625328,259200,270.34999999999997,277.68719429769243
259200,270.34999999999997,281.1636366625328,259200,270.34999999999997,277.68719429769243
259804.80000000002,270.34999999999997,281.14113582662907,259804.80000000002,270.34999999999997,277.6665794919315
262483.2,270.34999999999997,281.04235049631905,262483.2,270.34999999999997,277.5764374891679
265161.60000000003,270.34999999999997,280.9450341747817,265161.60000000003,270.34999999999997,277.4882049473305
267840,270.34999999999997,280.8492208290515,267840,270.34999999999997,277.4018464383887
270518.4,270.32188198400013,280.75434395798214,270518.4,270.32188198400013,277.3164035847792
273196.8,269.8674110719999,280.6356597131638,273196.8,269.8674110719999,277.18665694789917
275875.2,269.84999999999997,280.5324895790784,275875.2,269.84999999999997,277.0884408780539
278553.60000000003,269.84999999999997,280.435244778921,278553.60000000003,269.84999999999997,276.9999297330219
281232,269.86641599999996,280.3399195322606,281232,269.86641599999996,276.9137665819914
283910.4,270.29708324072703,280.26901244425255,283910.4,270.29708324072703,276.8711385876582
286588.8,270.30302614109087,280.21243338663066,286588.8,270.30302614109087,276.82978201953176
288000,270.34999999999997,280.2043609052186,288000,270.34999999999997,276.8262155019924
288000,270.34999999999997,280.2043609052186,288000,270.34999999999997,276.8262155019924
289267.2,270.5507988223998,280.01017138066345,289267.2,270.5507988223998,276.6523341325404
291945.60000000003,271.00216112374045,279.99650224827275,291945.60000000003,271.00216112374045,276.67472231287957
294624,271.3790414545454,280.02728614417674,294624,271.3790414545454,276.7365654976136
297302.4,271.4223737965715,280.08373867816374,297302.4,271.4223737965715,276.8102733921967
299980.8,271.6359314874183,280.14245292838746,299980.8,271.6359314874183,276.88523397032424
302659.2,272.0892193163635,280.2188600473816,302659.2,272.0892193163635,276.9954629626058
305337.60000000003,272.46946554181835,280.2952702321223,305337.60000000003,272.46946554181835,277.103800331587
308016,272.6296693333333,280.3382483018751,308016,272.6296693333333,277.1722743159738
310694.4,272.4275063505456,280.3474029405128,310694.4,272.4275063505456,277.1898717385779
313372.8,272.0348870865454,280.3151320326854,313372.8,272.0348870865454,277.1534349232252
316051.2,272.137579648,280.2552096161365,316051.2,272.137579648,277.1121761271736
318729.60000000003,271.16582282007187,280.1245780963269,318729.60000000003,271.16582282007187,276.9633207574869
321408,270.042,279.9304583177704,321408,270.042,276.7233671291298
324000,269.25,279.7532403258749,324000,269.25,276.51740942733625
324000,269.25,279.7532403258749,324000,269.25,276.51740942733625
324086.4,269.22360000000043,279.78158545280394,324086.4,269.22360000000043,276.5445958040681
326764.8,268.40519999999975,279.79509239494536,326764.8,268.40519999999975,276.5130113264245
329443.2,267.97916802114776,279.6523215118435,329443.2,267.97916802114776,276.34390608536063
332121.60000000003,268.2911549467323,279.55440037757035,332121.60000000003,268.2911549467323,276.2583393268133
334800,268.75,279.47938644948016,334800,268.75,276.2103719097317
337478.4,268.40104830836395,279.367610609511,337478.4,268.40104830836395,276.09157337059526
