sep=,
Result 1|time [s] Case 1,Result 1|hea.Q_flow [W] Case 1
634780.8,5037.622825587574
637459.2000000001,3020.0831076047616
640137.6,1629.7507990266859
642816,639.7432100772868
645494.4,172.60559355019456
648168.3760115195,-0.000004184264011462642
648168.3760115195,-0.000004184264011462642
648172.7371703128,1.1502268867814875e-16
648172.7371703128,1.1502268867814875e-16
648172.8,1.1302938269533547e-16
650851.2000000001,9.97954301001128e-44
653529.6,5.08694831342983e-57
656208,9.64168852358577e-74
658886.4,1.8260165733110573e-81
661564.8,607.1845463084665
664243.2000000001,1980.8606934389172
666921.6,3025.982042836854
669600,3673.823495507617
669600,3673.823495507617
672278.4,3581.884750294531
674956.8,3862.5167224092825
677635.2000000001,3956.852066194618
680313.6,4034.1582198571236
682992,4173.526121290308
685670.4,4181.827567489233
688348.8,4185.80116489265
691027.2000000001,4409.248107118022
691200,4412.893422232433
691200,4412.893422232433
693705.6,4431.112341955904
696384,4444.918452236964
699062.4,4439.979266540752
701740.8,4284.966745369138
704419.2000000001,4310.270268968011
707097.6,4329.507867987301
709776,4342.5424859399045
712454.4,4351.369415967149
715132.8,4267.143481459534
717811.2000000001,4168.164917805965
720000,3907.579872751681
720000,3907.579872751681
720489.6,4432.602453157791
723168,3137.024816482426
725846.4,2086.0470206895056
728524.8,1471.65880165023
731203.2000000001,850.9780298238941
733881.6,40.77670973768703
734055.6034091924,-0.0000041840641947943736
734055.6034091924,-0.0000041840641947943736
734059.5888356916,2.781001313268257e-20
734059.5888356916,2.781001313268257e-20
736560,-6.188065455321632e-55
739238.4,-4.971366333807311e-67
741916.8,1.056717629869093e-81
744595.2000000001,-2.1509186756009735e-94
747273.6,2.672027519058337e-109
749952,823.1827478735422
752630.4,1957.013558402257
755308.8,2387.758570798086
756000,2474.498296430699
756000,2474.498296430699
757987.2000000001,2136.1089799157908
760665.6,2317.4923220235673
763344,2248.467636421749
766022.4,2517.6646533887883
768700.8,2744.285829500471
771379.2000000001,2923.7228979487554
774057.6,3070.2676698793093
776736,3194.429631519693
777600,3201.510280449121
777600,3201.510280449121
779414.4,3183.5452180485913
782092.8,3164.6996164945813
784771.2000000001,3151.800007652876
787449.6,3042.301814101808
790128,2915.1996478789524
792806.4,2810.7427726480432
795484.8,2868.5072016229783
798163.2000000001,3260.7690084190453
800841.6,3539.326278328339
803520,3595.8368071236873
806198.4,2933.3702458180073
806400,2833.9075731932917
806400,2833.9075731932917
808876.8,1925.0893817804945
811555.2000000001,485.9444281020645
812588.1161349228,-0.000004183991206121034
812588.1161349228,-0.000004183991206121034
812591.4387554753,3.476640435718904e-16
812591.4387554753,3.476640435718904e-16
814233.6,1.917420706948411e-43
816912,9.674628066491298e-52
819590.4,1.1544171416570438e-66
822268.8,-7.838822493830061e-85
824947.2000000001,2.691631631262401e-96
827625.6,1.0385237426102813e-113
830304,1.3343476768093967e-122
832982.4,2.621515017756891e-139
835660.8,9.31120189018687e-157
838339.2000000001,2.9445204642178553e-180
841017.6,-1.8762182171660674e-196
842400,50.73564351883267
842400,50.73564351883267
842428.0143983496,-0.000004186618444421773
842428.0143983496,-0.000004186618444421773
842431.6270366493,4.0256084525824685e-19
842431.6270366493,4.0256084525824685e-19
843696,520.904763352548
846374.4,1817.519781434247
849052.8,2540.9794580409725
851731.2000000001,3173.752227371124
854409.6,3418.389914199946
857088,3203.290841706718
859766.4,3499.1770959885034
862444.8,3723.9088759143865
864000,3831.5751336895833
864000,3831.5751336895833
865123.2000000001,3813.3203649152583
867801.6,3489.652286323835
870480,3303.850106618814
873158.4,3208.603526894872
875836.8,3228.9072409934047
878515.2000000001,3304.3820531865827
881193.6,3462.2066029585385
883872,3497.0282380827643
886550.4,3537.9570007054526
889228.8,3673.2103023494005
891907.2000000001,3633.145511737287
892800,3580.763385409872
892800,3580.763385409872
894585.6,3974.7841412364332
897264,3325.502192572042
899942.4,2590.0382353372756
902620.8,1812.5945177324104
905299.2000000001,625.1935773977043
907372.6309116432,-0.000004184314767375766
907372.6309116432,-0.000004184314767375766
907376.4945172933,6.2496041582543775e-19
907376.4945172933,6.2496041582543775e-19
907977.6,6.937617388995608e-39
910656,-1.3604136636346833e-51
913334.4,4.362552427026429e-70
916012.8,1.0841511208672863e-78
918691.2000000001,1.9368058984405055e-94
921369.6,-3.340921136584366e-103
924048,5.046960016238487e-117
926726.4,2.533515204545561e-140
928800,656.335716288542
928800,656.335716288542
929404.8,195.73518576423697
932083.2000000001,828.6753118171722
934761.6,1341.8044695100891
937440,1632.274408430325
940118.4,1818.5339315624403
942796.8,2282.5008207115907
945475.2000000001,2483.3220223737935
948153.6,2647.439865267124
950400,2770.1938594397066
950400,2770.1938594397066
950832,2785.924665471717
953510.4,2768.8565939211544
956188.8,2670.3487821914828
958867.2000000001,2428.592311694052
961545.6,2106.389369328978
964224,2031.8454819538254
966902.4,2184.936377333845
969580.8,2436.120529117164
972259.2000000001,2664.564344427
974937.6,2715.169973559766
977616,2562.500631527801
979200,2342.251380092742
979200,2342.251380092742
980294.4,2613.7664078927714
982972.8,1956.7935851218726
985651.2000000001,2135.0134003500284
988329.6,2111.7689513462446
991008,2047.1431095704959
993686.4,1969.665969375679
996364.8,1899.3583444213552
999043.2000000001,1757.1943331370048
1001721.6,1809.0415903035403
1004400,2220.377533762062
1007078.4,2447.6061004757653
1009756.8,2811.0539074930975
1012435.2000000001,3158.1374991487787
1015113.6,3455.6433606000037
1015200,3465.265899175728
1015200,3465.265899175728
1017792,3510.261745170331
1020470.4,3948.039447993074
1023148.8,4182.001877044882
1025827.2000000001,4313.38098739636
1028505.6000000001,4344.968131928283
1031184,4373.541921161318
1033862.4,4453.547381191184
1036540.8,4957.989624781724
1036800,4956.536794122068
1036800,4956.536794122068
1039219.2000000001,4837.2907866713795
1041897.6000000001,4748.499311770139
1044576,4696.411450966464
1047254.4,4812.360281810012
1049932.8,4767.505159680636
1052611.2,4870.225387396905
1055289.6,5028.144924708485
1057968,4972.502553822792
1060646.4000000001,4934.220953862242
1063324.8,4809.520626706652
1065600,4285.615841861904
1065600,4285.615841861904
1066003.2,4847.633724003799
1068681.6,3352.0263838628325
1071360,1845.8202697804952
1074038.4000000001,680.6549195367816
1076132.5117487188,-0.000004183983021657933
1076132.5117487188,-0.000004183983021657933
1076136.33637011,2.9347700479376566e-19
1076136.33637011,2.9347700479376566e-19
1076716.8,9.884062586910495e-38
1079395.2,1.0586743602643319e-47
1082073.6,4.713445980124367e-56
1084752,-2.5122100244957527e-76
1087430.4000000001,186.65991648366878
1090108.8,760.3437081735811
1092787.2,2155.0786229976525
1095465.6,3130.7557442527377
1098144,3842.5173966737184
1100822.4000000001,4125.207616990579
1101600,4183.804924195828
1101600,4183.804924195828
1103500.8,3876.34159367253
1106179.2,4044.822024898648
1108857.6,3737.905665738999
1111536,3895.497882671045
1114214.4000000001,3886.3020171712524
1116892.8,3904.684765532868
1119571.2,3965.48607859219
1122249.6,4006.4182028099453
1123200,4017.552439036962
1123200,4017.552439036962
1124928,4086.5034762136024
1127606.4000000001,4234.207680112175
1130284.8,4361.742258679786
1132963.2,3574.769489694998
1135641.6,3318.2612285219916
1138320,3599.5237789955795
1140998.4000000001,4046.811345735513
1143676.8,4250.729596538553
1146355.2,4045.318830279799
1149033.6,3768.387736647744
1151712,3401.56010656308
1152000,3359.6497095555164
1152000,3359.6497095555164
1154390.4000000001,3903.1010705292047
1157068.8,3665.4362704690025
1159747.2,3391.693635906365
1162425.6,3281.0166425581037
1165104,3031.4976463878315
1167782.4000000001,2906.2936203025847
1170460.8,1881.3800612121747
1173139.2,670.2941300821423
1175817.6,331.943147021823
1178496,663.2984888846546
1181174.4000000001,1590.7144302492097
1183852.8,2682.803739745099
1186531.2,3486.9932936402975
1188000,3777.398026869563
1188000,3777.398026869563
1189209.6,3391.7096250491672
1191888,3720.9251686595658
1194566.4000000001,3850.0281131620195
1197244.8,4330.3852798798125
1199923.2,4657.925384390226
1202601.6,4648.029227608075
1205280,5136.538147594091
1207958.4000000001,5745.881456176705
1209600,5931.878774699409
1209600,5931.878774699409
1210636.8,5858.659285393786
1213315.2,5719.68270068529
1215993.6,5625.640250969729
1218672,5561.688337591682
1221350.4000000001,5505.404199889592
1224028.8,5339.033703327236
1226707.2,5091.036248895047
1229385.6,4971.5798903880595
1232064,4778.833058592136
1234742.4000000001,4291.730425630898
1237420.8,3817.045784510561
1238400,3583.5462713019497
1238400,3583.5462713019497
1240099.2,3576.5524202227443
1242777.6,2206.134420109121
1245456,708.2364056352624
1246896.4725699108,-0.000004184947556947265
1246896.4725699108,-0.000004184947556947265
1246899.798565843,7.907977725561891e-19
1246899.798565843,7.907977725561891e-19
1248134.4000000001,6.031724950337813e-43
1250812.8,8.966289869480076e-48
1253491.2,1.0775881208850662e-56
1256169.6,-2.806833138613189e-69
1258848,7.178029584025465e-80
1261526.4000000001,-6.53273366658519e-107
1264204.8,-2.0819081013753596e-119
1266883.2,2.8808313614898023e-152
1269561.6,6.944936470100547e-178
1272240,4.200947764638973e-188
1274400,563.6280283046978
1274400,563.6280283046978
1274918.4000000001,181.83146073240232
1277596.8,1863.7268725054128
1280275.2,2275.8201311825765
1282953.6,2531.4202446427284
1285632,2831.995684941926
1288310.4000000001,3738.166254276022
1290988.8,3446.074466835221
1293667.2,3517.294835807704
1296000,3886.733300304929
1296000,3886.733300304929
1296345.6,3903.407739482423
1299024,3994.1367135594733
1301702.4000000001,4189.263991485145
1304380.8,4359.137245002877
1307059.2,4343.592281630888
1309737.6,3888.5880200145752
1312416,3711.7399761322295
1315094.4000000001,3693.7837587244007
1317772.8,3721.389516788144
1320451.2,3608.5624640166493
1323129.6,3442.086683175572
1324800,3130.22962507165
1324800,3130.22962507165
1325808,3364.5914959549614
1328486.4000000001,2102.102795621562
1331164.8,1174.873529245002
1333843.2,1195.2873434167311
1336521.6,869.485950730678
1339200,1.9969572518927956
1339205.353235858,-0.000004186853629084148
1339205.353235858,-0.000004186853629084148
1339208.8145157055,3.0761800541735453e-16
1339208.8145157055,3.0761800541735453e-16
1341878.4000000001,-2.6586095915903647e-57
1344556.8,1.4920810140754214e-73
1347235.2,-1.0383305463130164e-100
1349913.6,3.424969263548282e-123
1352592,2.805366674087917e-137
1355270.4000000001,-2.6871400643680655e-155
1357948.8,-6.32998757631041e-182
1360627.2,-1.640496259434324e-196
1360800,-6.1089147130266855e-195
1360800,-6.1089147130266855e-195
1363305.6,-1.524545112360448e-249
1365984,6.107329207918214e-265
1368662.4000000001,40.69461151116314
1371340.8,677.6884631213735
1374019.2,929.5782389230723
1376697.6,1181.4620446795072
1379376,1415.4981934690684
1382054.4000000001,1610.7094554936816
1382400,1631.5114646679942
1382400,1631.5114646679942
1384732.8,1744.978582411302
1387411.2,1867.2506439085253
1390089.6,1983.650388437389
1392768,2053.6151053394988
1395446.4000000001,2265.6590881966076
1398124.8,2478.034144020787
1400803.2,2639.81636637465
1403481.6,2672.2767299498364
1406160,2602.1982131760506
1408838.4000000001,2357.7786367481267
1411200,1639.572743049722
1411200,1639.572743049722
1411516.8,2198.936427874002
1414195.2,702.25818456218
1415331.9497476183,-0.000004186382416811758
1415331.9497476183,-0.000004186382416811758
1415334.8538085348,8.582825101838903e-20
1415334.8538085348,8.582825101838903e-20
1416873.6,7.112766839822024e-47
1419552,-1.9898431264393343e-60
1422230.4000000001,-2.1592011014853763e-76
1424908.8,9.217986891784889e-88
1427587.2,9.981115081344552e-98
1430265.6,-6.25306182433541e-130
1432944,-5.229879611462047e-150
1435622.4000000001,-3.423259248677512e-186
1438300.8,-4.598032848391029e-195
1440979.2,9.19381826025277e-208
1443657.6,1.4575482229850734e-226
1446336,5.1944780145990665e-238
1447200,1.5764658638338525e-244
1447200,1.5764658638338525e-244
1449014.4000000001,-4.065752190162157e-285
1451692.8,2.9931558238697747e-295
1454371.2,1.2472033964851537e-299
1457049.6,-1.509811787887288e-307
1459728,1.03995221674e-313
1462406.4000000001,0
1465084.8,0
1467763.2,676.1805833458591
1468800,877.7724314931681
1468800,877.7724314931681
1470441.6,1000.8890349003201
1473120,1173.8769654734992
1475798.4000000001,1366.9143543535254
1478476.8,1497.582025256494
1481155.2,1586.4213487077657
1483833.6,1636.1075603615016
1486512,1541.4904423087464
1489190.4000000001,1586.3144717246782
1491868.8,1618.8948194457635
1494547.2,1638.1129544491
1497225.6,1754.3342760265448
1497600,1758.9919849669527
1497600,1758.9919849669527
1499904,2147.951050021507
1502582.4000000001,1594.284398194297
1505260.8,1034.6970499099186
1507939.2,432.62326657604353
1510617.6,104.76733032102491
1513296,614.6410568258904
1515974.4000000001,1088.8526445143407
1518652.8,1576.627772013539
1521331.2,1861.2235988271539
1524009.6,2178.3360845289785
1526688,2492.238497940053
1529366.4000000001,2752.173635953562
1532044.8,2842.1167095858414
1533600,2875.1178103113225
1533600,2875.1178103113225
1534723.2,2331.688589495654
1537401.6,2427.1172780407287
1540080,2495.4995892590277
1542758.4000000001,2541.8833534058917
1545436.8,2573.3330894382525
1548115.2,2594.7018121172237
1550793.6,2609.2259104259188
1553472,2619.095412648164
1555200,2623.7136219644512
1555200,2623.7136219644512
1556150.4000000001,2601.00777027319
1558828.8,2482.481530902216
1561507.2,2505.982823779897
1564185.6,2521.2130646661203
1566864,2545.4942270781776
1569542.4000000001,2684.0605426415405
1572220.8,2805.900321297272
1574899.2,2753.416668251353
1577577.6,2656.037509201119
1580256,2805.4275540557555
1582934.4000000001,2736.799174584364
1584000,2654.072909569986
1584000,2654.072909569986
1585612.8,3069.4247328910114
1588291.2,2813.011618309471
1590969.6,2578.4681279360407
1593648,2468.4217403357206
1596326.4000000001,2266.0943555992703
1599004.8,2100.6271552774274
1601683.2,2005.7307364560268
1604361.6,2058.282482145668
1607040,2272.6001891300434
1609718.4000000001,2519.606904433454
1612396.8,2639.438855292554
1615075.2,2958.112136900125
1617753.6,3168.49212429029
1620000,3257.7620374728754
1620000,3257.7620374728754
1620432,2579.833598423237
1623110.4000000001,2824.146641439157
1625788.8,2920.497807768506
1628467.2,3036.719324352619
1631145.6,3203.505447198054
1633824,3211.0954611772445
1636502.4000000001,3216.5096014631004
1639180.8,3244.2980476647126
1641600,3370.625329952667
1641600,3370.625329952667
1641859.2,3383.9690097883617
1644537.6,3636.8955751607846
1647216,3440.892120780212
1649894.4000000001,3334.9111638969925
1652572.8,3468.8539428394542
1655251.2,3452.1210979110347
1657929.6,3441.352937108277
1660608,3434.0316641540244
1663286.4000000001,3429.0814769148337
1665964.8,3424.24180033071
1668643.2,3361.959488874649
1670400,3283.432997513503
1670400,3283.432997513503
1671321.6,3796.9976490976787
1674000,3548.4790796057277
1676678.4000000001,3143.5536064190537
1679356.8,2802.9989200617897
1682035.2,2558.4089632959067
1684713.6,2459.630645471296
1687392,2192.388885655677
1690070.4000000001,747.9673714647747
1692117.269747384,-0.00000418594998862285
1692117.269747384,-0.00000418594998862285
1692121.1035388927,3.188730185086837e-16
1692121.1035388927,3.188730185086837e-16
1692748.8,5.053072394169793e-37
1695427.2,3.3835247073337427e-46
1698105.6,-2.815800952384481e-53
1700784,540.86710553856
1703462.4000000001,1916.5993414326524
1706140.8,2787.5402585035245
1706400,2826.9096430438294
1706400,2826.9096430438294
1708819.2,2544.226698333117
1711497.6,2792.008152098953
1714176,2941.100698466339
1716854.4000000001,2754.7433999270143
1719532.8,2866.6312243973643
1722211.2,2949.5000861861317
1724889.6,3005.7330032428995
1727568,3043.8717656245576
1728000,3048.765393921024
1728000,3048.765393921024
1730246.4000000001,3070.0594407950603
1732924.8,3087.73290698796
1735603.2,3096.0165142305386
1738281.6,2966.5275733747217
1740960,2982.628184530046
1743638.4000000001,3000.5601475433136
1746316.8,3012.899140301574
1748995.2,3021.0988621209744
1751673.6,3026.043331515126
1754352,2904.295680601415
1756800,2303.7476229204663
1756800,2303.7476229204663
1757030.4000000001,2829.407359359466
1759708.8,1801.9383258034252
1762387.2,837.9872623159322
1764142.1084254656,-0.000004184422888244264
1764142.1084254656,-0.000004184422888244264
1764145.5078930466,4.1758104834910817e-16
1764145.5078930466,4.1758104834910817e-16
1765065.6,1.5799916987513558e-39
1767744,7.446493058079699e-60
1770422.4000000001,-1.0032677130200553e-77
1773100.8,-8.959080546973288e-93
1775779.2,-1.522538103238006e-117
1778457.6,-1.821108092015831e-133
1781136,8.683195987495672e-147
1783814.4000000001,-2.0014221714721685e-158
1786492.8,-4.656637860932816e-177
1789171.2,-3.2102870580036643e-190
1791849.6,3.453690840733653e-206
1792800,-7.02247294613122e-216
1792800,-7.02247294613122e-216
1794528,8.69080030318041e-257
1797206.4000000001,1314.8292698876048
1799884.8,1802.7541386597552
1802563.2,2043.8431210478034
1805241.6,2207.6779176274913
1807920,2318.9210860929666
1810598.4000000001,2393.6784746607987
1813276.8,2561.542408129009
1814400,2609.4901631993125
1814400,2609.4901631993125
1815955.2,2615.0270102275153
1818633.6,2623.016891987541
1821312,2628.2050256385523
1823990.4000000001,2741.088636778018
1826668.8,2878.3226936234396
1829347.2,2921.0187696241874
1832025.6,2891.998623654113
1834704,2872.088992595312
1837382.4000000001,2809.1890170041997
1840060.8,2704.0159819439223
1842739.2,2815.134983450512
1843200,2803.5020973499327
1843200,2803.5020973499327
1845417.6,3185.973973166031
1848096,2722.729213767346
1850774.4000000001,1780.0114119804261
1853452.8,445.4159907258652
1854895.4756210449,-0.0000041851460722060605
1854895.4756210449,-0.0000041851460722060605
1854899.3301660698,9.512024835415276e-19
1854899.3301660698,9.512024835415276e-19
1856131.2,1.3395650095797136e-42
1858809.6,-1.480576230560656e-62
1861488,-2.704565606686181e-81
1864166.4000000001,8.954283475414429e-95
1866844.8,1.3390627878315175e-101
1869523.2,1.0130861632228867e-116
1872201.6,9.749291506730716e-135
1874880,-9.201313613232206e-158
1877558.4000000001,4.822406616873148e-175
1879200,1250.5275339138052
1879200,1250.5275339138052
1880236.8,1204.803116887874
1882915.2,2076.9099884728716
1885593.6,2672.79130460609
1888272,3083.4131318674004
1890950.4000000001,3411.726574308639
1893628.8,3805.927675030361
1896307.2,3678.405191125921
1898985.6,3878.0907133433157
1900800,4044.087058829652
1900800,4044.087058829652
1901664,4010.702977356263
1904342.4000000001,3874.502713424705
1907020.8,3886.084678820371
1909699.2,3796.513204317849
1912377.6,3782.6322044112767
1915056,4242.810056116793
1917734.4000000001,4301.544635527359
1920412.8,4467.819391250846
1923091.2,4571.07869854928
1925769.6,4358.862824346704
1928448,4187.637481827179
1929600,3831.3571601371154
1929600,3831.3571601371154
1931126.4000000001,3375.458398911881
1933804.8,1435.9890768742418
1936483.2,98.38874757126123
1936721.9714205093,-0.000004185314765299931
1936721.9714205093,-0.000004185314765299931
1936725.4254190014,1.2784093148918396e-18
1936725.4254190014,1.2784093148918396e-18
1939161.6,1.0196758612828747e-48
1941840,-8.248518484569263e-56
1944518.4000000001,1.0438009051275627e-69
1947196.8,-1.4434623817275731e-87
1949875.2,8.226802249716318e-97
1952553.6,9.567284618055678e-110
1955232,3.1289795912953636e-120
1957910.4000000001,-1.2503714514394035e-129
1960588.8,-2.9166106397059764e-155
1963267.2,-3.0663138634440997e-172
1965600,3.860340767594918e-190
1965600,3.860340767594918e-190
1965945.6,-4.2388441273692226e-213
1968624,1088.9642652861917
1971302.4000000001,1811.0933393914033
1973980.8,2294.227859592943
1976659.2,2624.242590191775
1979337.6,3145.1642408118432
1982016,3195.8092224430097
1984694.4000000001,3217.8516473996706
1987200,3279.186259231012
1987200,3279.186259231012
1987372.8,3282.6334767771814
1990051.2,3326.1020230288154
1992729.6,3287.354499536306
1995408,3109.4460524903807
1998086.4000000001,2921.671905959497
