#1
double tab1 (8760,2)
3600,2086.1604055720422
7200,2622.9384377845995
10800,2834.40463678122
14400,2900.18435258405
18000,2873.1581370175013
21600,2774.3914917265947
25200,2658.590487487667
28800,2415.1276146456375
32400,1649.3748247288486
36000,0
39600,0
43200,0
46800,0
50400,0
54000,0
57600,0
61200,0
64800,0
68400,893.5498790547435
72000,1535.1128271513223
75600,1880.260091511396
79200,2052.463519038128
82800,2138.8386812856374
86400,2135.144860610199
90000,2129.867309978717
93600,2154.6636454854747
97200,2142.5725592085428
100800,2209.7932406163977
104400,2197.0040796036983
108000,2215.1920607345655
111600,2134.4702934810057
115200,1798.119874327646
118800,1145.6235635600824
122400,0
126000,0
129600,0
133200,0
136800,0
140400,0
144000,0
147600,0
151200,0
154800,149.67324146015517
158400,913.3819405016969
162000,1371.9967718989324
165600,1581.0549165380412
169200,1601.6613102326191
172800,1641.4238122583854
176400,1687.9630190763444
180000,1712.2591341158543
183600,1745.5205043402045
187200,1789.1056669776792
190800,1813.6023011339018
194400,1797.5422261253225
198000,1786.3047727833239
201600,1599.8465454182733
205200,834.1162357917922
208800,0
212400,0
216000,0
219600,0
223200,0
226800,0
230400,0
234000,0
237600,253.2148011177838
241200,1218.1855809130277
244800,1767.4990311810695
248400,2114.154666496125
252000,2338.2637709601963
255600,2516.717089901844
259200,2650.6297562826776
262800,2766.4176126664197
266400,2942.732637434915
270000,3040.0253647836125
273600,3016.200895619691
277200,2982.672204180647
280800,2926.788252078993
284400,2804.655208971498
288000,2312.7394160816434
291600,1671.1066698486568
295200,1024.2878166471492
298800,800.279463694452
302400,665.6500189459603
306000,499.12379385145533
309600,358.485940136075
313200,152.6026618957564
316800,197.1392521719662
320400,464.37370132616303
324000,747.5546310410746
327600,942.3814712639339
331200,991.3720492488546
334800,1064.6188508685461
338400,1123.5293581437568
342000,1179.5514490360117
345600,994.9405635549834
349200,1114.9603388025644
352800,929.1147759429526
356400,805.7450928368556
360000,826.9959251874104
363600,836.2863165450683
367200,841.2081499939077
370800,1010.4623712356207
374400,379.1386431421381
378000,0
381600,0
385200,0
388800,0
392400,0
396000,0
399600,0
403200,0
406800,0
410400,0
414000,0
417600,448.73938151373875
421200,986.1562668216081
424800,1331.6912099241279
428400,1482.9240171838662
432000,1582.093871037852
435600,1633.6660720356742
439200,1608.1067989398582
442800,1617.5660152424068
446400,1649.4103988486431
450000,1691.5700858310204
453600,1688.5643466381323
457200,1706.1233669037647
460800,1435.3995404816958
464400,212.11308661083086
468000,0
471600,0
475200,0
478800,0
482400,0
486000,0
489600,0
493200,0
496800,0
500400,381.0406097132995
504000,1222.9985264617808
507600,1720.9856704304684
511200,2045.9247029917983
514800,2213.2954746729865
518400,2343.64921640692
522000,2410.6547883149733
525600,2414.3027017964414
529200,2516.106044653741
532800,2640.6705739576714
536400,2778.6398152319643
540000,2807.3937600945283
543600,2814.838184613732
547200,2365.3552004558182
550800,1964.1274865890898
554400,1624.1623492827387
558000,1329.1936396515405
561600,1060.275168056057
565200,892.9279354791206
568800,867.1420058702818
572400,902.7181599455056
576000,1014.5506594539605
579600,1109.624471243276
583200,1145.8259874959585
586800,1189.0237997059994
590400,1239.3415279741737
594000,1355.948823068966
597600,1544.923362040404
601200,1621.47484232903
604800,1575.888750907616
608400,1551.1846189786604
612000,1565.2999050108501
615600,1648.2653501161751
619200,1740.1359320266968
622800,1856.4949792632249
626400,1917.931002088315
630000,1982.3153002867327
633600,1577.1929597977457
637200,0
640800,0
644400,0
648000,0
651600,0
655200,0
658800,0
662400,0
666000,0
669600,0
673200,0
676800,779.0378031789687
680400,1279.8879128684762
684000,1577.3818022760781
687600,1704.2926094475474
691200,1817.029275078312
694800,1897.718486740841
698400,1936.9861121190818
702000,1956.6892513388905
705600,1966.7762932811718
709200,1996.8066137894307
712800,1988.8779834119525
716400,2044.8387990861859
720000,1493.736582816604
723600,0
727200,0
730800,0
734400,0
738000,0
741600,0
745200,0
748800,0
752400,0
756000,0
759600,0
763200,785.8530332349849
766800,1306.4548109798313
770400,1568.3040105229961
774000,1747.3946659334315
777600,1910.1280460441792
781200,1993.107945960955
784800,2060.131256328736
788400,2093.176321621213
792000,2136.6261253083876
795600,2180.7888935381347
799200,2229.7280645081837
802800,2178.3782603456807
806400,1562.62632387061
810000,0
813600,0
817200,0
820800,0
824400,0
828000,0
831600,0
835200,0
838800,0
842400,0
846000,0
849600,808.9858983327807
853200,1292.1853163109017
856800,1631.0672547142685
860400,1852.656944349895
864000,1989.270750125456
867600,2084.498241319858
871200,2154.9471969000697
874800,2192.542675052491
878400,2187.762908346183
882000,2158.546140345098
885600,2095.553734492445
889200,2047.5595374904926
892800,1685.7649105159967
896400,577.424609594577
900000,0
903600,0
907200,0
910800,0
914400,0
918000,0
921600,0
925200,0
928800,0
932400,0
936000,392.69937399023706
939600,840.4467145977457
943200,990.0829341156614
946800,1138.8437347329084
950400,1235.915631849036
954000,1331.094406037232
957600,1503.402788256314
961200,1639.6745268501606
964800,1805.4988595316238
968400,1967.7620552662036
972000,2074.111189840714
975600,2149.0454934294594
979200,2105.492977177863
982800,1835.4630379349987
986400,1495.0775505229874
990000,1099.047687335508
993600,816.0604729469516
997200,646.9992861667818
1000800,572.2776216716135
1004400,590.6012860468759
1008000,674.7247644775257
1011600,952.9731156856545
1015200,1224.3997587801157
1018800,1354.8997130504954
1022400,1420.7280726067718
1026000,1592.8458142369157
1029600,1739.560526771068
1033200,1787.188502829145
1036800,1813.3105933379918
1040400,1726.6548616451635
1044000,1557.5503786313336
1047600,1491.9378921058694
1051200,1463.2230290691748
1054800,1425.0181082413828
1058400,1428.1968792927612
1062000,1419.6752592674645
1065600,742.2410752619305
1069200,0
1072800,0
1076400,0
1080000,0
1083600,0
1087200,0
1090800,0
1094400,0
1098000,0
1101600,0
1105200,0
1108800,0
1112400,463.6318512716614
1116000,919.8561935204633
1119600,1227.5330215974084
1123200,1337.7153851224118
1126800,1261.798826057523
1130400,1173.0364066426455
1134000,1105.8872363978992
1137600,1095.6258007578167
1141200,1090.8099390059733
1144800,1088.3209130056978
1148400,1082.1363883231516
1152000,852.0453609335098
1155600,0
1159200,0
1162800,0
1166400,0
1170000,0
1173600,0
1177200,0
1180800,0
1184400,0
1188000,0
1191600,0
1195200,492.7700855691592
1198800,957.4986380717727
1202400,1271.2115403132727
1206000,1449.2741239181871
1209600,1614.0812157223904
1213200,1697.0973257035057
1216800,1764.8902149285482
1220400,1799.8521023786516
1224000,1840.0291478005174
1227600,1837.9806854020314
1231200,1810.9619259860733
1234800,1835.120913312357
1238400,1266.860603545271
1242000,0
1245600,0
1249200,0
1252800,0
1256400,0
1260000,0
1263600,0
1267200,0
1270800,0
1274400,0
1278000,0
1281600,0
1285200,697.1315748238133
1288800,1090.7465242627488
1292400,1410.3190211395827
1296000,1553.74727902824
1299600,1495.7239073264764
1303200,1441.1936662040323
1306800,1262.5237615557337
1310400,1436.2129210825092
1314000,1612.4230560556418
1317600,1696.1584852712458
1321200,1733.8611422293257
1324800,1582.338328298093
1328400,1025.3410240161013
1332000,298.9061342829937
1335600,0
1339200,0
1342800,0
1346400,0
1350000,0
1353600,0
1357200,0
1360800,0
1364400,396.2716070017649
1368000,988.23145127509
1371600,1357.4705826635811
1375200,1567.6090127363852
1378800,1699.7767065476035
1382400,1788.8496549333136
1386000,1835.2636385315263
1389600,1835.9291520995794
1393200,1833.5656397730897
1396800,1684.4641444749489
1400400,1708.4008287815293
1404000,1723.0790061979153
1407600,1703.8611646754143
1411200,1892.2812791189244
1414800,1658.8614227099254
1418400,581.0570389924778
1422000,0
1425600,0
1429200,0
1432800,0
1436400,0
1440000,0
1443600,0
1447200,522.8031569261954
1450800,1519.0933072094176
1454400,2017.355294451607
1458000,2293.7361269436797
1461600,2459.023317463479
1465200,2564.7426551171184
